,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
352,0.675,0.586,9,-6.086,1,0.0531,0.257,0.0,0.104,0.621,107.015,audio_features,2tHwzyyOLoWSFqYNjeVMzj,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/tracks/2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/audio-analysis/2tHwzyyOLoWSFqYNjeVMzj,186365,4
353,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,audio_features,3hRV0jL3vUpRrcy398teAU,spotify:track:3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/tracks/3hRV0jL3vUpRrcy398teAU,https://api.spotify.com/v1/audio-analysis/3hRV0jL3vUpRrcy398teAU,208212,3
354,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107,4
355,0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,audio_features,0l0vcZMU7AOeQmUIREoI2U,spotify:track:0l0vcZMU7AOeQmUIREoI2U,https://api.spotify.com/v1/tracks/0l0vcZMU7AOeQmUIREoI2U,https://api.spotify.com/v1/audio-analysis/0l0vcZMU7AOeQmUIREoI2U,182857,4
356,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,audio_features,7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,4
357,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4
358,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,audio_features,5XeFesFbtLpXzIVDNQP22n,spotify:track:5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n,183956,4
360,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,audio_features,06qMRF18gwbOYYbnP2du6i,spotify:track:06qMRF18gwbOYYbnP2du6i,https://api.spotify.com/v1/tracks/06qMRF18gwbOYYbnP2du6i,https://api.spotify.com/v1/audio-analysis/06qMRF18gwbOYYbnP2du6i,265960,4
361,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4
362,0.739,0.727,11,-5.968,0,0.0426,0.0678,0.0,0.104,0.676,94.99,audio_features,1UHS8Rf6h5Ar3CDWRd3wjF,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,https://api.spotify.com/v1/tracks/1UHS8Rf6h5Ar3CDWRd3wjF,https://api.spotify.com/v1/audio-analysis/1UHS8Rf6h5Ar3CDWRd3wjF,171870,4
363,0.505,0.812,1,-3.986,1,0.461,0.285,0.0,0.444,0.664,80.09,audio_features,3tFed7YsjGnIfxeLEQwx3R,spotify:track:3tFed7YsjGnIfxeLEQwx3R,https://api.spotify.com/v1/tracks/3tFed7YsjGnIfxeLEQwx3R,https://api.spotify.com/v1/audio-analysis/3tFed7YsjGnIfxeLEQwx3R,255916,4
364,0.571,0.928,4,-3.725,0,0.0453,0.00932,0.0,0.297,0.488,127.939,audio_features,2HBBM75Xv3o2Mqdyh1NcM0,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0,https://api.spotify.com/v1/tracks/2HBBM75Xv3o2Mqdyh1NcM0,https://api.spotify.com/v1/audio-analysis/2HBBM75Xv3o2Mqdyh1NcM0,167012,4
365,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,47Slg6LuqLaX0VodpSCvPt,spotify:track:47Slg6LuqLaX0VodpSCvPt,https://api.spotify.com/v1/tracks/47Slg6LuqLaX0VodpSCvPt,https://api.spotify.com/v1/audio-analysis/47Slg6LuqLaX0VodpSCvPt,220734,4
366,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4
367,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,audio_features,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,244685,4
368,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,audio_features,1XBYiRV30ykHw5f4wm6qEn,spotify:track:1XBYiRV30ykHw5f4wm6qEn,https://api.spotify.com/v1/tracks/1XBYiRV30ykHw5f4wm6qEn,https://api.spotify.com/v1/audio-analysis/1XBYiRV30ykHw5f4wm6qEn,86984,4
369,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4
370,0.687,0.627,7,-4.975,1,0.181,0.326,0.0,0.0893,0.47,155.865,audio_features,1YYfyJ2yCvGFCxwjsIqEK9,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,https://api.spotify.com/v1/tracks/1YYfyJ2yCvGFCxwjsIqEK9,https://api.spotify.com/v1/audio-analysis/1YYfyJ2yCvGFCxwjsIqEK9,206066,4
371,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4
372,0.392,0.555,4,-6.707,0,0.039,0.287,0.000253,0.13,0.191,96.063,audio_features,6jbYpRPTEFl1HFKHk1IC0m,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,https://api.spotify.com/v1/tracks/6jbYpRPTEFl1HFKHk1IC0m,https://api.spotify.com/v1/audio-analysis/6jbYpRPTEFl1HFKHk1IC0m,278015,3
373,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,audio_features,6X6m4xmdFcz31p1h7Qg68c,spotify:track:6X6m4xmdFcz31p1h7Qg68c,https://api.spotify.com/v1/tracks/6X6m4xmdFcz31p1h7Qg68c,https://api.spotify.com/v1/audio-analysis/6X6m4xmdFcz31p1h7Qg68c,146141,3
374,0.745,0.513,1,-9.116,1,0.087,0.783,0.0,0.216,0.929,109.935,audio_features,5lKFO0PrOC9jmOlPEdjHsL,spotify:track:5lKFO0PrOC9jmOlPEdjHsL,https://api.spotify.com/v1/tracks/5lKFO0PrOC9jmOlPEdjHsL,https://api.spotify.com/v1/audio-analysis/5lKFO0PrOC9jmOlPEdjHsL,154620,3
375,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,audio_features,5fZJQrFKWQLb7FpJXZ1g7K,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,https://api.spotify.com/v1/tracks/5fZJQrFKWQLb7FpJXZ1g7K,https://api.spotify.com/v1/audio-analysis/5fZJQrFKWQLb7FpJXZ1g7K,171292,4
378,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,audio_features,51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4,https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4,228639,4
379,0.576,0.884,0,-5.058,1,0.555,0.357,0.0,0.368,0.373,150.45,audio_features,1QoyuMHNBe7lg3YW4Qtll4,spotify:track:1QoyuMHNBe7lg3YW4Qtll4,https://api.spotify.com/v1/tracks/1QoyuMHNBe7lg3YW4Qtll4,https://api.spotify.com/v1/audio-analysis/1QoyuMHNBe7lg3YW4Qtll4,197020,4
380,0.483,0.731,1,-6.696,1,0.0381,0.436,0.0,0.151,0.484,101.654,audio_features,2uXlHCUbq9OMUwx3hrk06o,spotify:track:2uXlHCUbq9OMUwx3hrk06o,https://api.spotify.com/v1/tracks/2uXlHCUbq9OMUwx3hrk06o,https://api.spotify.com/v1/audio-analysis/2uXlHCUbq9OMUwx3hrk06o,204280,4
382,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,audio_features,6Qyc6fS4DsZjB2mRW9DsQs,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs,https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs,289533,3
383,0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025,audio_features,19XpFsce28aByvCC4g89tJ,spotify:track:19XpFsce28aByvCC4g89tJ,https://api.spotify.com/v1/tracks/19XpFsce28aByvCC4g89tJ,https://api.spotify.com/v1/audio-analysis/19XpFsce28aByvCC4g89tJ,251424,4
384,0.51,0.945,1,-5.405,1,0.0804,0.000658,4.8e-06,0.0413,0.323,91.906,audio_features,6i5qhmmF9UNUBRyrPSGn4m,spotify:track:6i5qhmmF9UNUBRyrPSGn4m,https://api.spotify.com/v1/tracks/6i5qhmmF9UNUBRyrPSGn4m,https://api.spotify.com/v1/audio-analysis/6i5qhmmF9UNUBRyrPSGn4m,183584,4
385,0.793,0.779,9,-4.609,0,0.0581,0.279,0.000311,0.314,0.687,142.002,audio_features,1bJRd2ey6ER7neSxZwYdAG,spotify:track:1bJRd2ey6ER7neSxZwYdAG,https://api.spotify.com/v1/tracks/1bJRd2ey6ER7neSxZwYdAG,https://api.spotify.com/v1/audio-analysis/1bJRd2ey6ER7neSxZwYdAG,138247,4
386,0.818,0.92,6,2.194,0,0.0716,0.111,0.00122,0.0879,0.793,110.449,audio_features,7IBqHkoP94VrgYKVns4eNz,spotify:track:7IBqHkoP94VrgYKVns4eNz,https://api.spotify.com/v1/tracks/7IBqHkoP94VrgYKVns4eNz,https://api.spotify.com/v1/audio-analysis/7IBqHkoP94VrgYKVns4eNz,107539,4
387,0.531,0.991,1,1.047,1,0.102,0.118,0.926,0.156,0.961,145.054,audio_features,60AVJqYgyAlCckC6Nh2tgO,spotify:track:60AVJqYgyAlCckC6Nh2tgO,https://api.spotify.com/v1/tracks/60AVJqYgyAlCckC6Nh2tgO,https://api.spotify.com/v1/audio-analysis/60AVJqYgyAlCckC6Nh2tgO,79453,4
388,0.331,0.765,1,-6.789,1,0.0298,0.000421,0.879,0.109,0.0923,171.455,audio_features,2YZ7CJV3Q1OGh7ZL9PYWcP,spotify:track:2YZ7CJV3Q1OGh7ZL9PYWcP,https://api.spotify.com/v1/tracks/2YZ7CJV3Q1OGh7ZL9PYWcP,https://api.spotify.com/v1/audio-analysis/2YZ7CJV3Q1OGh7ZL9PYWcP,149522,4
389,0.83,0.919,10,-2.12,0,0.145,0.503,0.748,0.0757,0.848,151.221,audio_features,06PqeO7IInus2yvzsZwZhf,spotify:track:06PqeO7IInus2yvzsZwZhf,https://api.spotify.com/v1/tracks/06PqeO7IInus2yvzsZwZhf,https://api.spotify.com/v1/audio-analysis/06PqeO7IInus2yvzsZwZhf,96947,4
390,0.681,0.773,1,-4.706,1,0.0345,0.0863,0.734,0.0978,0.504,129.923,audio_features,67smGwuPEtA6GAfeweAVNO,spotify:track:67smGwuPEtA6GAfeweAVNO,https://api.spotify.com/v1/tracks/67smGwuPEtA6GAfeweAVNO,https://api.spotify.com/v1/audio-analysis/67smGwuPEtA6GAfeweAVNO,107077,4
391,0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,audio_features,31nfdEooLEq7dn3UMcIeB5,spotify:track:31nfdEooLEq7dn3UMcIeB5,https://api.spotify.com/v1/tracks/31nfdEooLEq7dn3UMcIeB5,https://api.spotify.com/v1/audio-analysis/31nfdEooLEq7dn3UMcIeB5,178156,4
393,0.777,0.934,2,-0.959,1,0.254,0.285,3.86e-05,0.275,0.637,88.009,audio_features,3HrHhTWonBqF4mDasi8xvC,spotify:track:3HrHhTWonBqF4mDasi8xvC,https://api.spotify.com/v1/tracks/3HrHhTWonBqF4mDasi8xvC,https://api.spotify.com/v1/audio-analysis/3HrHhTWonBqF4mDasi8xvC,166449,4
394,0.755,0.927,11,0.254,0,0.0645,0.00288,0.925,0.0567,0.702,109.952,audio_features,4VL5XwfATZuAVTW471Wpro,spotify:track:4VL5XwfATZuAVTW471Wpro,https://api.spotify.com/v1/tracks/4VL5XwfATZuAVTW471Wpro,https://api.spotify.com/v1/audio-analysis/4VL5XwfATZuAVTW471Wpro,115348,4
395,0.537,0.64,1,-10.441,1,0.104,0.146,0.878,0.157,0.222,130.051,audio_features,7vOmSP2647oNUGGEhWd1cr,spotify:track:7vOmSP2647oNUGGEhWd1cr,https://api.spotify.com/v1/tracks/7vOmSP2647oNUGGEhWd1cr,https://api.spotify.com/v1/audio-analysis/7vOmSP2647oNUGGEhWd1cr,103495,4
396,0.593,0.641,7,-12.727,0,0.0992,0.426,0.901,0.122,0.147,175.014,audio_features,2ksyzVfU0WJoBpu8otr4pz,spotify:track:2ksyzVfU0WJoBpu8otr4pz,https://api.spotify.com/v1/tracks/2ksyzVfU0WJoBpu8otr4pz,https://api.spotify.com/v1/audio-analysis/2ksyzVfU0WJoBpu8otr4pz,142839,4
397,0.573,0.878,11,-3.973,1,0.0307,0.000421,0.755,0.11,0.731,129.971,audio_features,24WBge8e53iDTeXOtVB02s,spotify:track:24WBge8e53iDTeXOtVB02s,https://api.spotify.com/v1/tracks/24WBge8e53iDTeXOtVB02s,https://api.spotify.com/v1/audio-analysis/24WBge8e53iDTeXOtVB02s,83755,4
398,0.768,0.897,10,-0.522,1,0.126,0.0352,0.0,0.156,0.155,140.025,audio_features,6xBpb9zNWlRHTslOAe6kXF,spotify:track:6xBpb9zNWlRHTslOAe6kXF,https://api.spotify.com/v1/tracks/6xBpb9zNWlRHTslOAe6kXF,https://api.spotify.com/v1/audio-analysis/6xBpb9zNWlRHTslOAe6kXF,165121,4
399,0.877,0.803,9,-3.195,1,0.0507,0.734,0.056,0.087,0.795,130.028,audio_features,6njJR3OIp3oA0Kc4aC9Tzf,spotify:track:6njJR3OIp3oA0Kc4aC9Tzf,https://api.spotify.com/v1/tracks/6njJR3OIp3oA0Kc4aC9Tzf,https://api.spotify.com/v1/audio-analysis/6njJR3OIp3oA0Kc4aC9Tzf,61673,4
400,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,audio_features,2USlegnFJLrVLpoVfPimKB,spotify:track:2USlegnFJLrVLpoVfPimKB,https://api.spotify.com/v1/tracks/2USlegnFJLrVLpoVfPimKB,https://api.spotify.com/v1/audio-analysis/2USlegnFJLrVLpoVfPimKB,160000,3
401,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,audio_features,6qyS9qBy0mEk3qYaH8mPss,spotify:track:6qyS9qBy0mEk3qYaH8mPss,https://api.spotify.com/v1/tracks/6qyS9qBy0mEk3qYaH8mPss,https://api.spotify.com/v1/audio-analysis/6qyS9qBy0mEk3qYaH8mPss,145000,4
402,0.593,0.738,11,-2.956,0,0.0351,0.269,0.968,0.292,0.591,130.0,audio_features,2V3hsJU3bTOATih0Fm4aDp,spotify:track:2V3hsJU3bTOATih0Fm4aDp,https://api.spotify.com/v1/tracks/2V3hsJU3bTOATih0Fm4aDp,https://api.spotify.com/v1/audio-analysis/2V3hsJU3bTOATih0Fm4aDp,134785,4
403,0.656,0.857,6,-5.473,0,0.103,0.065,0.0131,0.0814,0.395,155.011,audio_features,2x4JC9TxW2LACuuxbsncfG,spotify:track:2x4JC9TxW2LACuuxbsncfG,https://api.spotify.com/v1/tracks/2x4JC9TxW2LACuuxbsncfG,https://api.spotify.com/v1/audio-analysis/2x4JC9TxW2LACuuxbsncfG,154839,4
404,0.613,0.81,1,-6.16,1,0.488,0.832,0.899,0.137,0.686,150.251,audio_features,0EqczV3o6fwksegAavIHpX,spotify:track:0EqczV3o6fwksegAavIHpX,https://api.spotify.com/v1/tracks/0EqczV3o6fwksegAavIHpX,https://api.spotify.com/v1/audio-analysis/0EqczV3o6fwksegAavIHpX,116104,4
405,0.503,0.874,7,-0.986,0,0.0508,0.0349,0.964,0.289,0.205,127.871,audio_features,466x7CJlVwiFdNTLvIXwZl,spotify:track:466x7CJlVwiFdNTLvIXwZl,https://api.spotify.com/v1/tracks/466x7CJlVwiFdNTLvIXwZl,https://api.spotify.com/v1/audio-analysis/466x7CJlVwiFdNTLvIXwZl,127500,4
406,0.737,0.915,0,-2.749,1,0.0412,0.00322,2.58e-05,0.084,0.304,154.964,audio_features,3K5KXm1uZjiyQk0J7op1xf,spotify:track:3K5KXm1uZjiyQk0J7op1xf,https://api.spotify.com/v1/tracks/3K5KXm1uZjiyQk0J7op1xf,https://api.spotify.com/v1/audio-analysis/3K5KXm1uZjiyQk0J7op1xf,86710,4
407,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,audio_features,5uEYRdEIh9Bo4fpjDd4Na9,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/tracks/5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/audio-analysis/5uEYRdEIh9Bo4fpjDd4Na9,162803,4
408,0.716,0.748,8,-6.06,1,0.0356,0.235,0.849,0.114,0.338,119.918,audio_features,01kfSdF9zfcDLri5sSWEoL,spotify:track:01kfSdF9zfcDLri5sSWEoL,https://api.spotify.com/v1/tracks/01kfSdF9zfcDLri5sSWEoL,https://api.spotify.com/v1/audio-analysis/01kfSdF9zfcDLri5sSWEoL,169245,4
409,0.515,0.667,9,-5.188,1,0.199,0.0246,0.0015,0.107,0.192,127.948,audio_features,73rh3AJNXQl8iMWgWRrQTR,spotify:track:73rh3AJNXQl8iMWgWRrQTR,https://api.spotify.com/v1/tracks/73rh3AJNXQl8iMWgWRrQTR,https://api.spotify.com/v1/audio-analysis/73rh3AJNXQl8iMWgWRrQTR,172516,4
410,0.605,0.855,10,-4.414,0,0.329,0.473,0.000709,0.098,0.302,75.031,audio_features,47KhhDku9RLDsWIJjYaXDs,spotify:track:47KhhDku9RLDsWIJjYaXDs,https://api.spotify.com/v1/tracks/47KhhDku9RLDsWIJjYaXDs,https://api.spotify.com/v1/audio-analysis/47KhhDku9RLDsWIJjYaXDs,140987,4
411,0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,audio_features,3CLSHJv5aUROAN2vfOyCOh,spotify:track:3CLSHJv5aUROAN2vfOyCOh,https://api.spotify.com/v1/tracks/3CLSHJv5aUROAN2vfOyCOh,https://api.spotify.com/v1/audio-analysis/3CLSHJv5aUROAN2vfOyCOh,132346,4
412,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,02itaCXOdC54J0ISjqqFAp,spotify:track:02itaCXOdC54J0ISjqqFAp,https://api.spotify.com/v1/tracks/02itaCXOdC54J0ISjqqFAp,https://api.spotify.com/v1/audio-analysis/02itaCXOdC54J0ISjqqFAp,147840,4
413,0.588,0.496,9,-5.947,1,0.0417,0.00166,0.936,0.186,0.582,128.001,audio_features,7mLWNwcvwRdEviz6SfYp8A,spotify:track:7mLWNwcvwRdEviz6SfYp8A,https://api.spotify.com/v1/tracks/7mLWNwcvwRdEviz6SfYp8A,https://api.spotify.com/v1/audio-analysis/7mLWNwcvwRdEviz6SfYp8A,146274,4
414,0.6,0.867,2,-4.37,1,0.0497,0.0016,0.526,0.203,0.55,174.042,audio_features,3Sv9eoZL7BD1UtcnMdeV7W,spotify:track:3Sv9eoZL7BD1UtcnMdeV7W,https://api.spotify.com/v1/tracks/3Sv9eoZL7BD1UtcnMdeV7W,https://api.spotify.com/v1/audio-analysis/3Sv9eoZL7BD1UtcnMdeV7W,136947,4
415,0.512,0.468,5,-9.144,0,0.0643,0.0303,0.0121,0.26,0.188,75.304,audio_features,5K2onWVFDevmZ5y9AgiEcr,spotify:track:5K2onWVFDevmZ5y9AgiEcr,https://api.spotify.com/v1/tracks/5K2onWVFDevmZ5y9AgiEcr,https://api.spotify.com/v1/audio-analysis/5K2onWVFDevmZ5y9AgiEcr,150442,4
416,0.726,0.971,2,-2.126,1,0.0408,0.00393,0.275,0.446,0.7,129.081,audio_features,7vtGOauV0Zz8Px5EJYm7d7,spotify:track:7vtGOauV0Zz8Px5EJYm7d7,https://api.spotify.com/v1/tracks/7vtGOauV0Zz8Px5EJYm7d7,https://api.spotify.com/v1/audio-analysis/7vtGOauV0Zz8Px5EJYm7d7,94419,4
417,0.952,0.988,11,0.326,0,0.228,0.0131,1.24e-05,0.235,0.942,130.24,audio_features,4hcnbu7PdISGGj82ZuDpFQ,spotify:track:4hcnbu7PdISGGj82ZuDpFQ,https://api.spotify.com/v1/tracks/4hcnbu7PdISGGj82ZuDpFQ,https://api.spotify.com/v1/audio-analysis/4hcnbu7PdISGGj82ZuDpFQ,68688,4
418,0.783,0.89,1,-5.995,1,0.2,0.185,0.00417,0.0969,0.437,127.996,audio_features,6jdwbcH788txYS6Doy1F1j,spotify:track:6jdwbcH788txYS6Doy1F1j,https://api.spotify.com/v1/tracks/6jdwbcH788txYS6Doy1F1j,https://api.spotify.com/v1/audio-analysis/6jdwbcH788txYS6Doy1F1j,150675,4
419,0.701,0.861,9,-5.509,1,0.0781,0.139,2.58e-05,0.332,0.426,140.072,audio_features,4pBuhoBxgwBpkkOhfT6p6N,spotify:track:4pBuhoBxgwBpkkOhfT6p6N,https://api.spotify.com/v1/tracks/4pBuhoBxgwBpkkOhfT6p6N,https://api.spotify.com/v1/audio-analysis/4pBuhoBxgwBpkkOhfT6p6N,145554,4
420,0.765,0.428,2,-2.789,1,0.0492,0.0249,0.92,0.297,0.422,100.006,audio_features,72iyEnh9p6PoyJoEnAJDjO,spotify:track:72iyEnh9p6PoyJoEnAJDjO,https://api.spotify.com/v1/tracks/72iyEnh9p6PoyJoEnAJDjO,https://api.spotify.com/v1/audio-analysis/72iyEnh9p6PoyJoEnAJDjO,120594,4
421,0.706,0.91,1,-3.527,1,0.146,0.175,2e-06,0.11,0.667,126.007,audio_features,5Sk39LuvdwuvL84jD01Dum,spotify:track:5Sk39LuvdwuvL84jD01Dum,https://api.spotify.com/v1/tracks/5Sk39LuvdwuvL84jD01Dum,https://api.spotify.com/v1/audio-analysis/5Sk39LuvdwuvL84jD01Dum,107045,4
422,0.772,0.951,9,-3.375,0,0.271,0.0634,0.000738,0.036,0.4,74.973,audio_features,03xIKiQXopptD4Sv8ijvcG,spotify:track:03xIKiQXopptD4Sv8ijvcG,https://api.spotify.com/v1/tracks/03xIKiQXopptD4Sv8ijvcG,https://api.spotify.com/v1/audio-analysis/03xIKiQXopptD4Sv8ijvcG,152000,4
423,0.743,0.684,7,-10.807,0,0.033,0.00335,0.945,0.0989,0.867,127.996,audio_features,3VvcKToPY3diGRjERt8NvD,spotify:track:3VvcKToPY3diGRjERt8NvD,https://api.spotify.com/v1/tracks/3VvcKToPY3diGRjERt8NvD,https://api.spotify.com/v1/audio-analysis/3VvcKToPY3diGRjERt8NvD,110625,4
424,0.74,0.934,10,-8.178,1,0.0384,0.063,0.831,0.198,0.261,119.693,audio_features,0G17UriYHMjXnZE2OJJSMR,spotify:track:0G17UriYHMjXnZE2OJJSMR,https://api.spotify.com/v1/tracks/0G17UriYHMjXnZE2OJJSMR,https://api.spotify.com/v1/audio-analysis/0G17UriYHMjXnZE2OJJSMR,138857,4
425,0.822,0.981,9,-1.321,1,0.109,0.000593,0.748,0.0938,0.404,115.005,audio_features,34lfu3S4fIcKZRNXzbdbo7,spotify:track:34lfu3S4fIcKZRNXzbdbo7,https://api.spotify.com/v1/tracks/34lfu3S4fIcKZRNXzbdbo7,https://api.spotify.com/v1/audio-analysis/34lfu3S4fIcKZRNXzbdbo7,133565,4
426,0.752,0.978,0,-0.003,0,0.0358,0.000303,0.652,0.16,0.591,110.053,audio_features,7Iw1IbjTLh4IFltKiwiNcE,spotify:track:7Iw1IbjTLh4IFltKiwiNcE,https://api.spotify.com/v1/tracks/7Iw1IbjTLh4IFltKiwiNcE,https://api.spotify.com/v1/audio-analysis/7Iw1IbjTLh4IFltKiwiNcE,97091,4
427,0.517,0.827,1,-5.843,1,0.12,0.00583,0.00108,0.423,0.295,150.078,audio_features,6FxRH7N7Q86i6aixaSYYzx,spotify:track:6FxRH7N7Q86i6aixaSYYzx,https://api.spotify.com/v1/tracks/6FxRH7N7Q86i6aixaSYYzx,https://api.spotify.com/v1/audio-analysis/6FxRH7N7Q86i6aixaSYYzx,165300,4
428,0.644,0.999,8,-3.243,0,0.0975,0.000177,0.358,0.277,0.603,76.981,audio_features,04A0Rm6cMA5J1r9f2WlVPO,spotify:track:04A0Rm6cMA5J1r9f2WlVPO,https://api.spotify.com/v1/tracks/04A0Rm6cMA5J1r9f2WlVPO,https://api.spotify.com/v1/audio-analysis/04A0Rm6cMA5J1r9f2WlVPO,123317,3
429,0.577,0.967,1,-0.982,1,0.112,0.0757,0.00448,0.127,0.25,174.0,audio_features,0bqnisRuU2P52pXp3vXWol,spotify:track:0bqnisRuU2P52pXp3vXWol,https://api.spotify.com/v1/tracks/0bqnisRuU2P52pXp3vXWol,https://api.spotify.com/v1/audio-analysis/0bqnisRuU2P52pXp3vXWol,215172,4
430,0.692,0.729,11,-10.435,1,0.0554,0.438,0.656,0.0939,0.13,100.015,audio_features,2BH3j05ZXWr5PR30sW079d,spotify:track:2BH3j05ZXWr5PR30sW079d,https://api.spotify.com/v1/tracks/2BH3j05ZXWr5PR30sW079d,https://api.spotify.com/v1/audio-analysis/2BH3j05ZXWr5PR30sW079d,139200,4
